ID,Name,Age,Gender,Email,Phone_Number,City,Department,Salary,Joining_Date,Experience_Years,Performance_Score,Manager_ID,Work_Location,Bonus_Percentage,Remote_Onsite
15272,Mark Todd,37,,darrell36@hotmail.com,815.360.9690x4623,Mmbai,IT,70801,2016-04-06,18.0,,10034.0,Chennai,24.0,Remote
11554,Ryan Williamson,21,male,danielwilliams@obrien.org,891.809.7236,delhi,IT,149572,2023-12-05,7.0,Excellent,10081.0,Mumbai,0.0,Onsite
14789,Dylan Jenkins,33,male,patrickrodriguez@yahoo.com,+1-457-434-4221x977,Bangalore,hr,103824,2023-10-14,13.0,,10016.0,Mmbai,16.0,Remote
17242,Jerry Franklin,51,female,david39@meyer-gilbert.com,(475)409-3084x68683,,Marketing,78500,,9.0,,10074.0,Chennai,26.0,Onsite
17410,Wayne Keller,37,male,matthewrivera@gmail.com,001-339-899-5602x418,Hyderabad,IT ,3629383,2026-02-15,6.0,1,10012.0,,4.0,
10839,John Stewart,25,F,zmaynard@dodson.com,001-615-252-0644,Bangalore,IT,76891,2026-02-06,13.0,2,10026.0,Mumbai,23.0,onsite
11575,Jennifer Hancock,61,male,whayden@hotmail.com,(327)806-3867x050,Delhi,HR,87958,04/08/2016,16.0,3,10012.0,Delhi,8.0,Onsite
13003,Logan Patterson,30,male,nwatkins@cole-brewer.com,001-970-067-6396x75687,delhi,Operations,145646,2025-07-30,1.0,,10045.0,Mmbai,10.0,Remote
12596,Kristin Snyder,46,Male,smithcarla@carter-stone.com,324.688.2776x473,Bangalor,,108402,2021-02-16,20.0,2,10012.0,,7.0,remote
15177,Edgar Stewart,54,Unknown,kingjerome@atkins-montes.com,4156109544,Mmbai,HR,36434,,10.0,Poor,10087.0,Mumbai,10.0,Remote
13059,Ashley Rowe,56,male,jenniferjohnson@jackson.com,669-855-4991,Chennai,,82926,2024-05-29,13.0,2,10091.0,Bangalor,27.0,Remote
11413,Victoria Flores,23,F,johnrivera@hotmail.com,(708)917-1498,Mmbai,HR,144416,2021-01-16,9.0,3,,Bangalor,5.0,Hybrid
13835,James Johnston,24,F,longrachel@gmail.com,(119)125-4306x33600,Delhi,Financ,43568,2018-02-13,18.0,Good,10056.0,Mumbai,12.0,Remote
13911,Debra Adams,24,,robinsonsamantha@yahoo.com,001-281-730-6352x74415,Chennai,HR,118206,2017-01-20,3.0,Good,10077.0,Mumbai,26.0,Remote
12661,Ethan Murphy,59,Unknown,nancyobrien@yahoo.com,(235)373-3577,Bangalor,IT,30807,02/08/2020,10.0,Excellent,10031.0,Hyderabad,17.0,Hybrid
15515,Daniel Scott,52,M,amysmall@gmail.com,(692)422-5499x880,Mumbai,Finance,61868,2023-10-19,15.0,2,10069.0,Mumbai,10.0,remote
18582,Travis Fernandez,43,Female,wmartinez@hotmail.com,210.325.5226,mumbai,HR,74009,2020-01-03,7.0,Poor,10035.0,Mumbai,8.0,
16277,Justin Griffin,31,Female,iharding@ramos.com,+1-733-558-8931x3864,Hyderabad,Marketing,2954277,2021-05-08,11.0,4,10002.0,Mmbai,4.0,Onsite
12896,William Dominguez,53,F,hsmith@wilson.net,971-444-3982,Mmbai,Sales,33266,2017-02-08,9.0,,10090.0,Bangalor,5.0,remote
16945,Brian Mcdonald,34,F,richard86@gmail.com,185.627.8145x020,Mumbai,HR,149513,2018-07-07,5.0,2,10081.0,Delhi,0.0,remote
10775,Juan Ford,33,,donna68@gmail.com,576-026-2881,delhi,Operations,41307,,16.0,1,10015.0,Delhi,22.0,remote
10903,Christina Olson,38,female,washingtonkelly@hayes.com,+1-839-293-9004x057,Mmbai,hr,125472,2024-07-05,14.0,Good,10033.0,Delhi,19.0,Onsite
17127,Wanda Huber,57,,tjimenez@faulkner.org,001-234-008-2819x38846,mumbai,,106078,2024-10-18,20.0,3,10048.0,Delhi,3.0,onsite
16976,April Gamble,58,female,goodmankeith@williams.com,(010)869-9586,Chennai,,95137,2018-10-19,14.0,Excellent,10065.0,Mmbai,0.0,Remote
15181,Blake Baldwin,57,M,dwright@lopez.info,960-944-8541x3850,delhi,Operations,110259,2022-03-30,10.0,Poor,10063.0,Mumbai,27.0,Onsite
14602,Christopher Foster,61,Male,jacquelinesilva@quinn-brewer.com,678.220.1743,Mumbai,HR,85206,2020-11-01,1.0,Poor,10080.0,Bangalore,1.0,remote
14431,Jason Roberts,60,F,anthony19@gmail.com,096.179.4955,Mumbai,,135724,2024-04-19,6.0,2,10033.0,Hyderabad,23.0,remote
16672,Joseph Wright,38,female,higginsmichael@scott-sanchez.com,(302)677-6282,delhi,IT,75467,2018-11-24,7.0,,10003.0,Bangalor,10.0,remote
12457,Wayne Woods,49,Unknown,qnguyen@williams.com,(864)209-8967,Mmbai,HR,67179,2021-01-28,5.0,Poor,10081.0,Chennai,9.0,remote
15254,Phillip Cunningham,41,male,carrie94@jenkins.com,763-313-9382x42887,Bangalore,sales,126213,2025-03-25,25.0,,10071.0,Mumbai,11.0,Remote
11542,Laura Evans,18,male,youngbrittany@yahoo.com,(275)534-8442x41039,Mumbai,HR,47002,2021-05-27,7.0,4,10004.0,Bangalore,51.0,Remote
10936,Jennifer Bryant,48,Female,raymondjohns@maldonado.com,+1-410-727-3835x0328,Mumbai,Marketing,50282,2021-06-29,20.0,4,10049.0,,,
16891,Ashley Durham,65,male,whitedennis@francis-spears.com,006-968-4862x0355,Mmbai,HR,140443,2016-04-10,15.0,Excellent,10056.0,Bangalore,16.0,
13689,Carla Bailey,49,Unknown,hannah44@king.com,600.980.7735x2634,Mumbai,hr,48343,2016-11-11,10.0,1,10025.0,Delhi,23.0,Remote
14597,Kristen Stephens,43,M,abc@@company.com,(570)215-5001x427,Bangalor,Financ,125771,2017-01-11,8.0,Excellent,10056.0,Delhi,21.0,Hybrid
18170,Alejandro Lynch ,26,Male,lisa00@hall.com,222.810.7472,Hyderabad,IT,67456,2021-08-31,7.0,1,10083.0,Bangalor,9.0,Hybrid
18185,Annette Brown,56,Male,patrick70@yahoo.com,6825374839,Mumbai,Finance,38951,2017-04-05,14.0,,10096.0,Mmbai,-10.0,Onsite
16595,Anthony Jordan,62,male,kennedyryan@baker.biz,001-362-494-8256x460,Delhi,HR,68689,2019-12-05,9.0,Poor,10053.0,Bangalor,29.0,onsite
13107,Madison Greer,62,F,shannontodd@walker.com,308-789-2865x484,Hyderabad,Sales,124677,2023-07-21,1.0,5,10045.0,Mumbai,29.0,onsite
13312,Jessica Clarke,18,F,mccoyrichard@yahoo.com,239-648-0749,Hyderabad,HR,94820,2023-04-13,6.0,3,10007.0,Mumbai,,Hybrid
13741,Colleen Patterson,35,female,jesse33@gmail.com,(150)197-8651,,IT,134800,2022-02-18,30.0,,10053.0,,19.0,Hybrid
11305,Sonia Obrien,57,F,jmiller@hines.com,(732)806-8908x88848,Bangalor,Marketing,140441,2017-11-21,6.0,5,10098.0,Hyderabad,11.0,Hybrid
16031,Kevin Rasmussen,20,female,kyle02@yahoo.com,001-952-264-4959x4977,delhi,Financ,141228,2022-03-23,10.0,2,10028.0,Hyderabad,7.0,Remote
15776,Peter Perez,35,Female,lisataylor@fields.com,261.420.0282x133,Chennai,Finance,129935,2017-03-15,19.0,5,10058.0,Hyderabad,10.0,Hybrid
10677,Laura Rivera,51,male,inelson@hotmail.com,+1-784-949-2330x011,Mmbai,IT ,138159,"Jan 23, 2026",0.0,,10045.0,Mmbai,28.0,onsite
10273,Terri Briggs,46,male,austinkathryn@hernandez-torres.net,(413)054-6284,Mumbai,Finance,64814,2018-10-29,1.0,1,10057.0,Bangalor,4.0,onsite
12329,Mrs. Melissa Sanders PhD,30,Male,rwhite@hotmail.com,+1-114-999-6923x709,Bangalor,sales,64596,2025-05-04,1.0,1,10074.0,Chennai,17.0,onsite
19567,Jillian Snyder,57,F,nathaniel77@hotmail.com,(363)539-8480,,IT ,112378,2023-12-16,19.0,Poor,10057.0,Bangalore,25.0,Onsite
17166,Thomas Davis,58,,,001-169-712-7248x050,mumbai,Finance,35666,2025-12-21,,Poor,10054.0,,17.0,Remote
19014,Stephanie Hansen,26,M,xarnold@yahoo.com,(368)515-0950,Hyderabad,Operations,108151,2018-05-15,5.0,4,10014.0,Hyderabad,5.0,remote
16696,Susan Jefferson,56.3,Unknown,watsonsuzanne@gmail.com,+1-348-366-5335x0297,Mumbai,hr,2084051,2021-09-20,19.0,Excellent,10051.0,Chennai,30.0,onsite
14509,Ryan Henry,32,,fpadilla@yahoo.com,(694)180-5297x7274,Chennai,Marketing,61269,2024-05-12,17.0,,10014.0,Hyderabad,24.0,
15262,Julia Meyer,46,Unknown,iguerrero@taylor-king.com,+1-555-893-0262x47629,Bangalor,Operations,124606,21/12/2025,1.0,Excellent,99999.0,Delhi,10.0,Onsite
18828,James Wagner,40,M,sandrareyes@gmail.com,+1-615-426-9969x400,Bangalor,IT,94502,2021-06-11,,3,10083.0,,11.0,remote
11850,Thomas Brown,33,male,bridgetdowns@thompson.com,(315)531-6044x45192,delhi,Operations,73762,2021-09-11,0.0,5,10016.0,Mumbai,21.0,onsite
15288,Blake Johnson,44,Male,brownlawrence@yahoo.com,+1-608-928-0954x0478,delhi,sales,107302.51,2021-01-08,,3,10084.0,Bangalor,23.0,Hybrid
17003,Lauren Hickman,32,M,lewisjoe@novak-young.net,619-236-8120,delhi,,41927,2024-03-26,3.0,5,10041.0,Delhi,25.0,onsite
16021,Marisa Johnson,forty-five,,austin10@gmail.com,001-587-684-5510,delhi,IT,49092,2024-11-03,15.0,1,10029.0,Chennai,20.0,remote
15598,Charles Mosley,35,M,daniel28@miller.com,077.068.0173x26051,delhi,IT ,79201,2024-12-02,4.0,5,10096.0,Chennai,5.0,Hybrid
16115,Jennifer Clements,51,female,pcole@hotmail.com,448.523.7162,Mumbai,hr,146001,2017-08-14,15.0,,10094.0,Mumbai,30.0,Hybrid
18062,Robert Campos,35,Unknown,jeffrey84@orr-cisneros.biz,072-100-6120,Mmbai,hr,52593,2020-02-09,18.0,2,10006.0,Chennai,9.0,Onsite
14442,Robin Murphy,36,Unknown,joseph61@yahoo.com,322-318-2981x79638,Mumbai,IT,115158,2018-12-11,20.0,2,10055.0,,3.0,Remote
16444,Jon Rodriguez,46,Male,smorris@yahoo.com,655.528.6832,delhi,hr,80613,2018-12-11,12.0,Good,,Chennai,,onsite
17952,Melanie Sutton,30,,adriennerogers@fox.com,+1-307-594-2539x6553,Bangalore,Operations,103280,2022-10-15,10.0,Poor,10017.0,Hyderabad,1.0,onsite
18461,Brenda Neal,31,Male,ysmith@drake.info,6218667083,Bangalor,Sales,92255,2021-12-11,8.0,4,10045.0,,13.0,Hybrid
13585,David Thomas,40,Unknown,joneskelsey@hotmail.com,361.504.2523x364,Bangalore,Operations,137481,2022-02-25,4.0,5,10096.0,,21.0,remote
13435,Amber Mann,60,male,elizabeth46@yahoo.com,+1-283-723-0597,Hyderabad,Financ,59577,2024-12-11,17.0,3,10018.0,Bangalor,26.0,Remote
17128,George Mccarthy,50,Unknown,teresa42@rodriguez.com,255-023-3007,Chennai,IT ,70011,2023-12-22,3.0,3,10071.0,,18.0,Hybrid
16592,Jeffrey Terry,50,Unknown,adamgarner@yahoo.com,001-484-734-3660x9764,mumbai,Marketing,113569,2023-13-40,16.0,Excellent,10048.0,Bangalore,14.0,onsite
10253,Edward Miller,32,Female,johnwilliams@brown-thomas.com,(339)191-3178x25790,,Sales,117726,2025-07-01,6.0,Excellent,10015.0,Bangalor,15.0,Remote
11741,Kelsey Smith,65,male,shawn59@gmail.com,+1-995-897-9039,Bangalore,Finance,121521,2025-10-17,12.0,4,10018.0,Chennai,9.0,onsite
18479,Marcus Baker,56,,nathan49@salinas-gibbs.biz,059-622-8976x59747,Chennai,sales,145053,2026-01-17,3.0,Excellent,10089.0,Delhi,11.0,remote
15006,Amanda Graham,50,Unknown,williamcoleman@harrison.info,736.834.6152x1696,Mumbai,sales,67607,2025-04-26,20.0,,10003.0,Hyderabad,28.0,onsite
19826,Dawn Robinson,61,M,wwilliams@doyle.info,(276)555-3159,Mumbai,Financ,60170,2019-03-30,6.0,2,10000.0,Bangalore,1.0,Remote
12859,Charles Black,56,M,melissa71@wong.net,+1-180-301-7451x5149,Delhi,hr,74043,2024-07-25,6.0,3,10091.0,Mumbai,2.0,Hybrid
13412,Angela Gray,41,,hwright@yahoo.com,+1-585-353-9271x7469,Bangalor,IT,86912,2024-02-26,19.0,3,10075.0,Bangalore,83.0,remote
17711,Amanda Vasquez,36,M,jenniferjames@yahoo.com,(964)987-2983,mumbai,hr,70707,2019-10-06,0.0,2,10094.0,Hyderabad,18.0,Hybrid
11812,Tiffany Nolan,46,F,teresaaguirre@johnson.com,001-463-345-6451x9863,Hyderabad,sales,94695,2025-10-07,30.0,,10058.0,Mmbai,28.0,Hybrid
10743,Brenda Nguyen,39,,dmckinney@gmail.com,657.989.1872x9460,mumbai,Operations,46473,2025-06-27,6.0,,10044.0,Hyderabad,21.0,remote
18411,David Burke,36,,stantonbrittany@gmail.com,(597)229-9584x2367,delhi,Sales,134286,2017-02-06,10.0,Good,10011.0,Mmbai,2.0,onsite
11323,Oscar Higgins,31,female,lindadunn@martinez.com,121-779-7419,mumbai,HR,119735,,20.0,4,10093.0,Mmbai,9.0,remote
19872,Caitlin Turner,30,Female,thomas65@dunn.com,509-617-9016x26098,Bangalor,IT,140508,2019-08-23,6.0,4,10040.0,Mmbai,22.0,Hybrid
19435,Sarah Gardner,39,female,amandaanderson@yahoo.com,522-188-1288x33623,Chennai,Sales,94705,2018-12-25,-3.0,2,10051.0,Mmbai,8.0,remote
19464,Samantha Evans,58,Female,victorcannon@griffin.com,(372)017-4579x66051,mumbai,IT ,71457,2021-02-15,8.0,5,10034.0,Delhi,20.0,Remote
16616,William Spears,28,F,daviserin@gmail.com,250.944.5669x86272,Chennai,,144809,2021-09-30,6.0,,10034.0,Mmbai,17.0,Hybrid
19404,Timothy Clark,29,M,thompsondylan@yahoo.com,001-098-426-6515x46634,,HR,92082,2016-06-18,16.0,5,10025.0,Bangalore,27.0,remote
18841,Thomas Davis,63,female,dennis18@yahoo.com,001-906-397-3316x672,Bangalore,,126560,2024-07-21,4.0,1,10053.0,Mumbai,103.0,Hybrid
13495,Katherine Smith,63,Male,gross@butler.com,(618)639-1944,Hyderabad,Marketing,55845,2020-08-27,16.0,Good,10086.0,,13.0,remote
19882,Allen Williams,41,male,brianroberts@yahoo.com,1549233993,Mmbai,Operations,57894,2025-02-08,18.0,Good,10026.0,Chennai,19.0,Onsite
12674,Whitney Turner,62,male,josephguerrero@gmail.com,001-843-943-4708x5075,Delhi,Marketing,59803,2017-03-12,12.0,3,99999.0,Bangalore,21.0,remote
17161,Juan Lopez,26,,brandonsalazar@hotmail.com,(215)024-6854x2642,Mumbai,IT,36934,2024-02-24,1.0,4,10023.0,Delhi,20.0,Onsite
10725,Holly Weber,55,F,tmanning@hansen.com,+1-128-712-7121x63340,delhi,Marketing,137996,2021-08-23,9.0,5,10079.0,Mmbai,21.0,
10388,Steven Malone,58,Unknown,kristen18@gmail.com,001-377-580-6441x48211,Mumbai,Operations,133686,"Sep 25, 2020",13.0,Excellent,10072.0,Mmbai,7.0,Onsite
18680,Edward Wu,45,male,jrichard@yahoo.com,001-716-660-5470,Mmbai,Operations,39513,2020-12-29,2.0,,10047.0,Bangalore,13.0,remote
15573,Sydney Ryan ,101,Unknown,lisacohen@rice-hancock.com,+1-352-384-9496,Mmbai,Financ,129799,2025-10-15,3.0,Good,10001.0,Hyderabad,2.0,onsite
13701,Cheryl Mccoy,51,M,cassandrahurley@yahoo.com,+1-981-452-3474x80270,,Marketing,60699,2018-11-22,14.0,Excellent,10047.0,Chennai,16.0,onsite
10708,Julie Chaney,50,F,tammy43@moore.com,+1-450-910-0598x6989,Bangalore,hr,81618,2023-01-07,15.0,1,10012.0,,17.0,Remote
15435,William Burton,60,male,rachel06@yahoo.com,+1-044-254-3443x187,Hyderabad,hr,53845,2025-02-02,5.0,,10057.0,Hyderabad,28.0,remote
11491,Shane Lee,26,M,debbie68@hotmail.com,999.304.0040x92251,Bangalor,sales,113752,2018-07-21,1.0,1,10027.0,Hyderabad,4.0,Onsite
16982,Jonathan Brown,56,male,perezregina@gmail.com,(682)440-6887x6707,Bangalor,IT,109779,2024-06-24,25.0,1,10052.0,Bangalore,30.0,remote
14761,Lance Santiago,36,M,nicholas93@yahoo.com,(222)204-7963,Mmbai,Finance,108722,2020-04-27,11.0,Excellent,88888.0,Bangalor,3.0,Remote
11699,Jennifer Horn,44,male,hickstonya@yahoo.com,906.709.7748x04516,mumbai,hr,77345,2022-10-20,3.0,4,10007.0,Chennai,5.0,Hybrid
17634,Beth Parker,32,Female,edward39@francis-richards.com,349-800-0211x04624,,Sales,149343,2020-03-18,19.0,1,10091.0,Mmbai,22.0,Hybrid
16714,Kimberly Hendrix,58,Female,awood@gonzalez-dawson.biz,769.740.5544x881,mumbai,Financ,95108,2016-02-28,0.0,Poor,10018.0,Delhi,9.0,Onsite
13015,Steven Young,34,Unknown,kinggloria@gmail.com,(878)234-1253x7717,Mmbai,hr,4097391,2017-04-08,2.0,Good,10031.0,Mmbai,0.0,Remote
12685,Dylan Tanner,56,male,patrick12@hotmail.com,293-166-3163x4880,Bangalor,IT,146875,2023-13-40,7.0,Excellent,10031.0,Bangalor,23.0,Hybrid
15032,Mr. Kevin Bennett PhD,23,Female,austinpamela@yahoo.com,156.325.4283,Mumbai,hr,65549,2018-07-18,4.0,3,99999.0,,30.0,Remote
15628,Adam Kelley,46,F,egreen@gmail.com,001-261-246-5920x779,Hyderabad,IT ,132041.85,2022-11-16,2.0,Poor,10035.0,Delhi,6.0,Remote
18783,Neil Brown,47,F,devinsalinas@yahoo.com,446.488.7760x0640,Mmbai,IT ,80295,2023-02-01,0.0,Poor,10076.0,Mmbai,7.0,onsite
16716,Amanda Roman,21,M,johnsongregory@turner-douglas.com,+1-986-796-5691x0186,delhi,Financ,79857,2025-12-23,19.0,3,10071.0,Mmbai,29.0,remote
11571,John Jones II,58,Female,gallen@hotmail.com,194.109.1022,Bangalor,HR,32875,2019-03-15,3.0,Excellent,10054.0,Hyderabad,26.0,Remote
17866,Scott Adams,58,F,samantha91@lynch-serrano.com,978-957-5038x35134,Mmbai,Finance,85070,2016-11-14,5.0,Poor,10029.0,Chennai,0.0,onsite
11319,Ronnie Dominguez,55,female,xwallace@yahoo.com,(029)801-4860,delhi,Finance,114128,2017-04-17,9.0,3,10040.0,Delhi,1.0,remote
10118,Gail Oconnor,45,Male,michael25@gonzales.com,431.822.7188x57416,Hyderabad,HR,89231,2018-04-21,12.0,Good,10027.0,Delhi,28.0,
19527,Raymond Smith,52,F,michael33@hotmail.com,620.350.0170,Mmbai,HR,37697,2022-11-12,7.0,Excellent,10004.0,Bangalor,27.0,Hybrid
15768,Jon Perez,19,female,jeffrey39@mccall.com,001-548-249-7987x1886,Bangalor,Financ,30393,2025-11-30,8.0,Good,10055.0,,21.0,Remote
19353,Bobby Middleton,53,Male,christopher32@sanchez-roberts.org,147.442.6435x9918,Delhi,Sales,48885,2016-06-06,4.0,Poor,10093.0,Delhi,3.0,onsite
10152,Kathryn Daniels,18,male,manuelweber@franklin-white.org,808-355-1533,Delhi,Operations,94759,"Dec 21, 2016",3.0,Poor,10039.0,Bangalor,9.0,Hybrid
15775,Mark Gray,42,male,erikasmith@gmail.com,+1-735-659-4581x0893,Chennai,Finance,49727,2018-07-01,8.0,5,10002.0,Chennai,13.0,Onsite
12994,Scott Snyder,,M,katrina06@rodriguez.biz,368-825-6312x499,Bangalore,Financ,91781,2020-04-21,5.0,Good,10084.0,,3.0,Remote
13592,Eric Collins,38,Unknown,lbell@hotmail.com,716.784.1537x6842,Mmbai,IT ,81715,2024-04-08,11.0,Poor,10039.0,Mmbai,19.0,Hybrid
18320,Joshua Olson,58,male,sroberson@hotmail.com,(474)473-0243x494,Chennai,HR,41066,2025-03-06,6.0,4,88888.0,Mmbai,25.0,Onsite
14449,Joseph Adams,64,M,tarabrown@gmail.com,0218177728,Hyderabad,IT,113303,2025-08-31,11.0,3,10038.0,Bangalor,0.0,
11309,Steven Mathis ,47,Female,sharonpadilla@johnson.com,637.341.1727x7764,Mmbai,HR,,2017-07-19,14.0,3,10009.0,Mumbai,0.0,onsite
14277,Veronica Raymond,39,Female,eric46@powers.com,(597)966-6698x764,Chennai,Finance,41800,2018-03-08,2.0,5,10070.0,Hyderabad,16.0,Onsite
15467,Ronald Price,57,male,shannonmontgomery@gmail.com,(762)333-7405x212,Mumbai,hr,116840,2021-01-05,20.0,2,10088.0,Mumbai,11.0,onsite
15047,Nathaniel Hall,36,Female,thomassmith@murphy.net,785-424-5628,Mmbai,Financ,75054,2017-09-27,4.0,Poor,10040.0,Delhi,8.0,onsite
12056,Madison Alvarez,24,,zhuber@yahoo.com,(427)086-7308,mumbai,sales,42839,2019-04-01,12.0,3,10001.0,Chennai,15.0,remote
17883,Rachel Turner,20,,nicole14@lopez.com,,Hyderabad,Sales,43857,2016-02-24,0.0,4,10022.0,,17.0,Onsite
13042,Edward Landry,63,male,teresa49@hotmail.com,+1-747-782-0150x7406,Mumbai,Financ,54052,"Jun 14, 2021",10.0,2,10070.0,Bangalore,,Hybrid
16500,Daniel West,44,M,warnerjohn@paul.biz,776.078.8110x604,delhi,Finance,79724,,16.0,Good,88888.0,Chennai,28.0,Remote
16135,Robert Sanders,18,M,carlguerrero@barber-gregory.biz,+1-967-344-1655x0942,,Marketing,64988.05,2022-01-14,12.0,Excellent,10030.0,Hyderabad,23.0,remote
10183,Lauren Peck,58,F,tranteresa@yahoo.com,274-792-2974,mumbai,Financ,141320,2023-04-15,19.0,2,10076.0,Chennai,14.0,Hybrid
15779,Dr. Heidi Martinez,38,,zmiller@gmail.com,+1-419-818-5850,mumbai,HR,43215,2016-04-07,19.0,2,,Mmbai,24.0,Onsite
17549,Jennifer Shaw,,,rileyjoseph@wright.biz,310-707-0928,Bangalore,Marketing,82176,2023-13-40,13.0,5,10000.0,Hyderabad,,onsite
14186,Hayden Pearson,57,female,lkennedy@cox.com,001-669-944-6674,Delhi,Marketing,84750,2025-07-03,14.0,5,10084.0,Delhi,5.0,remote
10750,Nicole Bonilla,44,Unknown,fgonzales@johnson.com,300-730-1153x7699,Mmbai,HR,105530,2017-07-14,6.0,Excellent,10046.0,Chennai,18.0,Remote
17123,Tamara Smith,18,male,iwilson@hotmail.com,+1-840-071-2610x80410,Mmbai,HR,72946,08/08/2023,3.0,1,10024.0,,,onsite
14322,Julia Moore,33,Unknown,jessica75@elliott.net,126.661.0895x6381,mumbai,Marketing,81880,2018-05-30,9.0,2,10086.0,Mmbai,24.0,Onsite
12857,Ricardo Pace,40,M,garyvaughn@gmail.com,(439)564-5004,Bangalor,Sales,91738,30/10/2016,7.0,4,10012.0,Mumbai,8.0,Remote
16023,David Collins,,,christine86@yahoo.com,001-447-491-0042x0611,Delhi,,63477,2025-11-09,10.0,2,10020.0,Chennai,5.0,Hybrid
10941,Diana Hernandez,35,female,sara39@roberts-nunez.org,048.379.5528,Mmbai,Financ,120759,2022-08-22,,4,10025.0,Mmbai,14.0,Onsite
19574,Kristen West,39,Unknown,linda87@shah-wagner.com,369-386-4608,Delhi,Finance,145379,2018-11-18,5.0,Poor,10058.0,Mmbai,12.0,
11488,Brandon Reynolds,-1,Female,anthonyallen@yahoo.com,4972142229,Bangalor,IT,75411,2021-08-25,6.0,4,10070.0,Bangalore,27.0,Hybrid
11545,Patrick Massey,150,Male,jesuskline@hotmail.com,(196)392-3841x4758,delhi,Marketing,88665,2022-04-30,3.0,Good,10015.0,Chennai,21.0,
12852,Dakota Kelley,58,Unknown,melissarichmond@yahoo.com,+1-980-662-2709x6996,Hyderabad,,111980,2019-10-26,11.0,,10091.0,Bangalore,26.0,
15104,Megan Lozano,34,Female,walkercarolyn@hotmail.com,,Delhi,Operations,₹176030,01/07/2018,,5,10090.0,Mumbai,9.0,Remote
11757,Susan Reid,37,Male,michellejohnston@roy-gibson.com,+1-121-686-3016,,HR,142019,2024-01-24,9.0,,10081.0,Mmbai,5.0,Hybrid
13945,Nicole Fisher,27,M,james46@hotmail.com,(126)824-4472x37882,Mumbai,Financ,111259,2020-10-01,18.0,Good,10083.0,Bangalore,13.0,remote
16790,Andrew Rogers,33,M,hillsteven@gmail.com,+1-062-546-5526x050,Bangalor,Operations,58600,2020-12-13,8.0,5,10054.0,Bangalor,15.0,remote
13606,Joshua Watkins,21,F,bsmith@jimenez-arnold.com,396-748-2584x21085,mumbai,hr,50614,2017-07-11,18.0,,10093.0,Mmbai,24.0,onsite
16642,Pamela Hernandez,41,Male,jason40@hotmail.com,107.096.5303,Mumbai,Financ,139048,2016-08-29,10.0,3,10001.0,Bangalor,16.0,Onsite
18184,Sheryl Johnson,61,M,chelsea04@yahoo.com,001-398-388-9271x474,Mmbai,Sales,32962,2016-06-23,20.0,,10099.0,Mmbai,20.0,remote
16716,Megan Johnson DDS,39,Male,rebecca77@mcgee.net,+1-048-356-8674,Hyderabad,sales,92713,2018-12-10,15.0,3,10028.0,Hyderabad,4.0,Remote
11200,Mark Waters,,Female,bryanbell@gmail.com,+1-301-342-5320x354,Delhi,IT ,74131,31/01/2023,3.0,Good,10006.0,Bangalor,24.0,onsite
10279,Bruce Arnold,21,,mathewsmichael@kim.com,001-347-030-0494x59083,mumbai,sales,80247,2017-11-12,20.0,Excellent,10064.0,Bangalor,8.0,
12976,William Gomez,18,Male,shanekelley@gmail.com,+1-850-556-9027x49830,Mumbai,IT,99011,2020-08-20,15.0,5,10054.0,,5.0,Onsite
13013,Ashley Simpson,,male,zachary70@hotmail.com,3770457610,Hyderabad,hr,34025,2016-08-01,18.0,5,10070.0,Delhi,23.0,Remote
12613,Kathleen Schmitt,57,F,anthony98@gmail.com,(962)520-2533x99033,mumbai,,62688,2023-05-30,11.0,Poor,10030.0,Hyderabad,17.0,
19115,Thomas Walker,48,Female,daviskurt@carter.com,500-642-3546,delhi,sales,66198,2019-04-25,5.0,1,10086.0,Bangalor,11.0,Hybrid
12314,Tina Rodriguez,32,Unknown,jackie62@ellis.biz,456.997.2357x3120,,IT ,103405,2019-04-26,0.0,,10073.0,,18.0,remote
19488,Brandi Fitzgerald,37,female,meagancobb@gmail.com,100-149-2152,,IT,101954,2016-06-25,10.0,2,10003.0,Mumbai,1.0,Onsite
10929,Vanessa Hudson,64,F,zmccormick@petersen.com,001-483-446-4149x5999,Hyderabad,IT,86325,2021-09-15,9.0,,10044.0,Bangalor,11.0,onsite
19408,Kevin Williams,51,Female,htorres@test.net,732.072.3915x371,Chennai,HR,45302,2021-04-01,18.0,3,10074.0,Hyderabad,21.0,Hybrid
19904,Ryan Hayden,18,,kathrynbaker@garcia.com,878.052.7228x98460,mumbai,Operations,82916,2025-02-01,15.0,,10067.0,Hyderabad,,Onsite
12876,Christine Taylor,35,female,thomasjoseph@hotmail.com,001-802-755-1613x48302,Delhi,Operations,112297,2016-11-04,2.0,,10059.0,Mumbai,14.0,Remote
15316,Robert Rodriguez,50,Male,katelyndavis@gray-taylor.com,(963)772-8765x6944,delhi,Finance,32727,10/10/2022,19.0,4,10020.0,Chennai,8.0,onsite
11578,Cynthia Cox,32,female,smithcynthia@hotmail.com,0701949467,Chennai,HR,102795,2025-11-23,4.0,3,10093.0,,,remote
17380,Cassandra Howard,31,Unknown,jeremy86@yahoo.com,001-395-035-2632x86931,mumbai,sales,127176,2020-07-20,19.0,Good,10063.0,Chennai,,Hybrid
11342,Cassandra Fox,22,Unknown,zbautista@frye.com,558.733.4150x2737,Bangalor,HR,70712,2018-06-22,30.0,Good,10072.0,Mumbai,28.0,Remote
